timestamp,price
2011-04-10T00:00:00,0.6778405806
2011-04-11T00:00:00,0.6997520977
2011-04-12T00:00:00,0.7047741069
2011-04-13T00:00:00,0.7556631722
2011-04-14T00:00:00,0.8467505498
2011-04-15T00:00:00,0.9133332893
2011-04-16T00:00:00,0.9008742257
2011-04-17T00:00:00,0.9798335955
2011-04-18T00:00:00,1.0189010635
2011-04-19T00:00:00,1.0455049945
2011-04-20T00:00:00,1.10224516
2011-04-21T00:00:00,1.0793579467
2011-04-22T00:00:00,1.1104669656
2011-04-23T00:00:00,1.2226710965
2011-04-24T00:00:00,1.3329478834
2011-04-25T00:00:00,1.5001838892
2011-04-26T00:00:00,1.4389104445
2011-04-27T00:00:00,1.6222898333
2011-04-28T00:00:00,1.6594709809
2011-04-29T00:00:00,1.9734055872
2011-04-30T00:00:00,2.6028551045
2011-05-01T00:00:00,3.163593296
2011-05-02T00:00:00,3.3081318946
2011-05-03T00:00:00,3.2877235126
2011-05-04T00:00:00,3.1540221713
2011-05-05T00:00:00,3.2221198773
2011-05-06T00:00:00,3.1505311486
2011-05-07T00:00:00,3.2409186608
2011-05-08T00:00:00,3.3391394657
2011-05-09T00:00:00,3.5059338739
2011-05-10T00:00:00,3.508178486
2011-05-11T00:00:00,4.8737328558
2011-05-12T00:00:00,5.0293033585
2011-05-13T00:00:00,5.7249560585
2011-05-14T00:00:00,6.1230484569
2011-05-15T00:00:00,7.0537532141
2011-05-16T00:00:00,7.6147074737
2011-05-17T00:00:00,7.667054278
2011-05-18T00:00:00,7.5552344162
2011-05-19T00:00:00,6.7120133869
2011-05-20T00:00:00,6.9599225187
2011-05-21T00:00:00,5.2540398653
2011-05-22T00:00:00,6.2781276392
2011-05-23T00:00:00,6.1214067174
2011-05-24T00:00:00,6.5197353191
2011-05-25T00:00:00,6.798898835
2011-05-26T00:00:00,7.0953116203
2011-05-27T00:00:00,7.4572391225
2011-05-28T00:00:00,8.3948253867
2011-05-29T00:00:00,7.6868492696
2011-05-30T00:00:00,7.8721940133
2011-05-31T00:00:00,7.9759514613
2011-06-01T00:00:00,8.0610649614
2011-06-02T00:00:00,8.7568095469
2011-06-03T00:00:00,9.2771591057
2011-06-04T00:00:00,12.0159506196
2011-06-05T00:00:00,16.9058346938
2011-06-06T00:00:00,16.0813191479
2011-06-07T00:00:00,17.3889401089
2011-06-08T00:00:00,19.4142179992
2011-06-09T00:00:00,23.2970209996
2011-06-10T00:00:00,27.6113681613
2011-06-11T00:00:00,24.2087959656
2011-06-12T00:00:00,26.3233016896
2011-06-13T00:00:00,24.322626165
2011-06-14T00:00:00,19.2571471906
2011-06-15T00:00:00,21.0667670648
2011-06-16T00:00:00,18.9621132934
2011-06-17T00:00:00,18.1114700814
2011-06-18T00:00:00,15.4822014215
2011-06-19T00:00:00,16.9349732506
2011-06-20T00:00:00,16.1337873792
2011-06-21T00:00:00,16.7292280064
2011-06-22T00:00:00,15.6776017392
2011-06-23T00:00:00,14.3174658557
2011-06-24T00:00:00,14.2227610681
2011-06-25T00:00:00,15.6663052384
2011-06-26T00:00:00,15.74235534
2011-06-27T00:00:00,15.7877175818
2011-06-28T00:00:00,16.0846918945
2011-06-29T00:00:00,15.7676127443
2011-06-30T00:00:00,15.5213515248
2011-07-01T00:00:00,14.8256828323
2011-07-02T00:00:00,15.7723226571
2011-07-03T00:00:00,15.173577497
2011-07-04T00:00:00,14.4470261142
2011-07-05T00:00:00,12.9068945838
2011-07-06T00:00:00,13.0983104733
2011-07-07T00:00:00,13.9917141991
2011-07-08T00:00:00,13.6066165153
2011-07-09T00:00:00,14.1690932921
2011-07-10T00:00:00,13.8048602393
2011-07-11T00:00:00,13.9192863761
2011-07-12T00:00:00,13.6380862143
2011-07-13T00:00:00,12.9806585627
2011-07-14T00:00:00,12.9729223087
2011-07-15T00:00:00,12.9412608839
2011-07-16T00:00:00,12.8933281089
2011-07-17T00:00:00,12.7392752365
2011-07-18T00:00:00,12.7951021692
2011-07-19T00:00:00,12.5160935532
2011-07-20T00:00:00,12.7343306727
2011-07-21T00:00:00,12.6422759947
2011-07-22T00:00:00,12.7212605796
2011-07-23T00:00:00,12.7610230628
2011-07-24T00:00:00,12.6699540844
2011-07-25T00:00:00,12.7928495103
2011-07-26T00:00:00,12.9601457475
2011-07-27T00:00:00,13.3177278015
2011-07-28T00:00:00,12.8157417115
2011-07-29T00:00:00,12.4010560562
2011-07-30T00:00:00,12.6711025653
2011-07-31T00:00:00,12.5193101321
2011-08-01T00:00:00,12.3380544704
2011-08-02T00:00:00,12.2308255195
2011-08-03T00:00:00,11.7873984091
2011-08-04T00:00:00,11.1856425513
2011-08-05T00:00:00,11.3220735603
2011-08-06T00:00:00,10.1410844465
2011-08-07T00:00:00,6.8974176453
2011-08-08T00:00:00,8.0708156591
2011-08-09T00:00:00,7.7988448923
2011-08-10T00:00:00,8.9813249058
2011-08-11T00:00:00,9.2965447694
2011-08-12T00:00:00,9.4636271062
2011-08-13T00:00:00,9.0490137063
2011-08-14T00:00:00,9.2002313938
2011-08-15T00:00:00,9.5038839503
2011-08-16T00:00:00,10.2719768007
2011-08-17T00:00:00,10.5941574631
2011-08-18T00:00:00,10.3551329284
2011-08-19T00:00:00,10.4153754244
2011-08-20T00:00:00,10.7475781143
2011-08-21T00:00:00,10.544233264
2011-08-22T00:00:00,10.4938438321
2011-08-23T00:00:00,10.3223356531
2011-08-24T00:00:00,10.5400666815
2011-08-25T00:00:00,10.4069581359
2011-08-26T00:00:00,10.2918150758
2011-08-27T00:00:00,8.1605378721
2011-08-28T00:00:00,8.5435598613
2011-08-29T00:00:00,8.4074018723
2011-08-30T00:00:00,8.680743361
2011-08-31T00:00:00,8.612566198
2011-09-01T00:00:00,8.3085570491
2011-09-02T00:00:00,7.7460594206
2011-09-03T00:00:00,7.8141272911
2011-09-04T00:00:00,7.8122640179
2011-09-05T00:00:00,7.6819315376
2011-09-06T00:00:00,7.3180262154
2011-09-07T00:00:00,7.5354637026
2011-09-08T00:00:00,6.9307689248
2011-09-09T00:00:00,6.1638338605
2011-09-10T00:00:00,6.5666842133
2011-09-11T00:00:00,4.4331339307
2011-09-12T00:00:00,5.7673323124
2011-09-13T00:00:00,6.086363792
2011-09-14T00:00:00,5.4717589889
2011-09-15T00:00:00,5.4440570989
2011-09-16T00:00:00,4.7613817706
2011-09-17T00:00:00,4.4492334239
2011-09-18T00:00:00,4.660931648
2011-09-19T00:00:00,4.6756685119
2011-09-20T00:00:00,4.858121376
2011-09-21T00:00:00,5.5998547202
2011-09-22T00:00:00,5.4334475022
2011-09-23T00:00:00,5.259287404
2011-09-24T00:00:00,5.2284865407
2011-09-25T00:00:00,5.2270510865
2011-09-26T00:00:00,4.9727330749
2011-09-27T00:00:00,4.724729357
2011-09-28T00:00:00,4.738882758
2011-09-29T00:00:00,4.6647839754
2011-09-30T00:00:00,4.5023978921
2011-10-01T00:00:00,4.6816589606
2011-10-02T00:00:00,4.8428331442
2011-10-03T00:00:00,4.7616120492
2011-10-04T00:00:00,4.6511580777
2011-10-05T00:00:00,4.6460845913
2011-10-06T00:00:00,4.5409400983
2011-10-07T00:00:00,4.3858612742
2011-10-08T00:00:00,3.9931841011
